name,recclass,mass,fall,year,reclat,reclong,GeoLocation,,nametype,id
Yamato 86402,H4,3.4,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29908
Yamato 86403,H4,1.13,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29909
Yamato 86404,H4,3.42,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29910
Yamato 86405,H4,1.97,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29911
Yamato 86406,H4,2.96,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29912
Yamato 86407,H4,3.02,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29913
Yamato 86408,H4,3.2,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29914
Yamato 86409,H4,2.27,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29915
Yamato 86410,H4,2.43,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29916
Yamato 86411,H4,2.84,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29917
Yamato 86412,H4,3.61,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29918
Yamato 86413,H4,3.31,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29919
Yamato 86414,H4,2.46,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29920
Yamato 86415,H4,2.89,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29921
Yamato 86416,H4,3.62,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29922
Yamato 86417,H4,2.32,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29923
Yamato 86418,H4,3.66,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29924
Yamato 86419,H4,2.55,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29925
Yamato 86420,H4,3.83,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29926
Yamato 86421,H4,3.82,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29927
Yamato 86422,H4,3.47,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29928
Yamato 86423,H4,2.7,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29929
Yamato 86424,H4,4.21,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29930
Yamato 86425,H4,3.41,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29931
Yamato 86426,H4,2.22,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29932
Yamato 86427,H4,2.71,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29933
Yamato 86428,H4,2.57,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29934
Yamato 86429,H4,2.45,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29935
Yamato 86430,H4,2.03,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29936
Yamato 86431,H4,1.53,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29937
Yamato 86432,H4,1.88,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29938
Yamato 86433,H4,2.01,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29939
Yamato 86434,H4,1.69,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29940
Yamato 86435,H4,1.71,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29941
Yamato 86436,H4,2.32,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29942
Yamato 86437,H4,1.19,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29943
Yamato 86438,H4,2.05,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29944
Yamato 86439,H4,1.34,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29945
Yamato 86440,H4,1.68,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29946
Yamato 86441,H4,2.8,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29947
Yamato 86442,H4,1.99,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29948
Yamato 86443,H4,1.92,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29949
Yamato 86444,H4,1.61,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29950
Yamato 86445,H4,1.51,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29951
Yamato 86446,H4,1.95,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29952
Yamato 86447,H4,1.08,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29953
Yamato 86448,H4,1.53,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29954
Yamato 86449,H4,0.93,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29955
Yamato 86450,H4,0.5,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29956
Yamato 86451,H4,2.52,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29957
Yamato 86452,H4,2.49,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29958
Yamato 86453,H4,2.63,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29959
Yamato 86454,H4,1.66,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29960
Yamato 86455,H4,1.58,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29961
Yamato 86456,H4,0.76,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29962
Yamato 86457,H4,1.49,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29963
Yamato 86458,H4,1.57,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29964
Yamato 86459,H4,1.13,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29965
Yamato 86460,H4,1.74,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29966
Yamato 86461,H4,1.01,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29967
Yamato 86462,H4,2.94,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29968
Yamato 86463,H4,1.97,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29969
Yamato 86464,H4,2.35,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29970
Yamato 86465,H4,1.51,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29971
Yamato 86466,H4,1.69,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29972
Yamato 86467,H4,1.61,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29973
Yamato 86468,H4,1.43,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29974
Yamato 86469,H4,0.87,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29975
Yamato 86470,H4,0.82,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29976
Yamato 86471,H4,2.49,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29977
Yamato 86472,H4,1.83,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29978
Yamato 86473,H4,2.06,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29979
Yamato 86474,H4,3.02,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29980
Yamato 86475,H4,1.49,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29981
Yamato 86476,H4,2.05,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29982
Yamato 86477,H4,1.54,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29983
Yamato 86478,H4,1.06,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29984
Yamato 86479,H4,0.95,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29985
Yamato 86480,H4,0.89,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29986
Yamato 86481,H4,3.11,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29987
Yamato 86482,H4,2.52,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29988
Yamato 86483,H4,1.94,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29989
Yamato 86484,H4,2.37,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29990
Yamato 86485,H4,1.45,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29991
Yamato 86486,H4,2.01,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29992
Yamato 86487,H4,1.59,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29993
Yamato 86488,H4,1.5,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29994
Yamato 86489,H4,1.41,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29995
Yamato 86490,H4,1.08,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29996
Yamato 86491,H4,2.55,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29997
Yamato 86492,H4,3.43,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29998
Yamato 86493,H4,2.18,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,29999
Yamato 86494,H4,2.02,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30000
Yamato 86495,H4,2.57,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30001
Yamato 86496,H4,1.74,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30002
Yamato 86497,H4,2.17,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30003
Yamato 86498,H4,1.53,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30004
Yamato 86499,H4,1.52,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30005
Yamato 86500,H4,1.25,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30006
Yamato 86501,H4,3.52,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30007
Yamato 86502,H4,2.45,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30008
Yamato 86503,H4,2.29,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30009
Yamato 86504,H4,2.41,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30010
Yamato 86505,H4,1.27,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30011
Yamato 86506,H4,2.06,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30012
Yamato 86507,H4,0.71,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30013
Yamato 86508,H4,0.64,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30014
Yamato 86509,H4,0.51,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30015
Yamato 86510,H4,0.65,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30016
Yamato 86511,H4,2.32,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30017
Yamato 86512,H4,1.18,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30018
Yamato 86513,H4,1.92,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30019
Yamato 86514,H4,2.45,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30020
Yamato 86515,H4,1.38,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30021
Yamato 86516,H4,0.33,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30022
Yamato 86517,H4,1.48,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30023
Yamato 86518,H4,1.72,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30024
Yamato 86519,H4,1.96,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30025
Yamato 86520,H4,2,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30026
Yamato 86521,H4,2.65,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30027
Yamato 86522,H4,2.99,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30028
Yamato 86523,H4,1.24,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30029
Yamato 86524,H4,0.96,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30030
Yamato 86525,H4,2.01,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30031
Yamato 86526,H4,1.74,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30032
Yamato 86527,H4,2.48,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30033
Yamato 86528,H4,2.34,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30034
Yamato 86529,H4,0.94,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30035
Yamato 86530,H4,1.11,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30036
Yamato 86531,H4,2.45,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30037
Yamato 86532,H4,1.82,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30038
Yamato 86533,H4,1.73,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30039
Yamato 86534,H4,2.15,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30040
Yamato 86535,H4,1.17,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30041
Yamato 86536,H4,1.99,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30042
Yamato 86537,H4,2.03,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30043
Yamato 86538,H4,1.42,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30044
Yamato 86539,H4,1.36,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30045
Yamato 86540,H4,2.12,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30046
Yamato 86541,H4,2.64,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30047
Yamato 86542,H4,2.1,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30048
Yamato 86543,H4,1.11,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30049
Yamato 86544,H4,1.57,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30050
Yamato 86545,H4,1.96,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30051
Yamato 86546,H4,0.42,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30052
Yamato 86547,H4,2.12,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30053
Yamato 86548,H4,1.74,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30054
Yamato 86549,H4,1.45,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30055
Yamato 86550,H4,1.27,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30056
Yamato 86551,H4,1.16,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30057
Yamato 86552,H4,0.85,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30058
Yamato 86553,H4,2.34,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30059
Yamato 86554,H4,1.35,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30060
Yamato 86555,H4,0.64,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30061
Yamato 86556,H4,1.1,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30062
Yamato 86557,H4,0.66,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30063
Yamato 86558,H4,1.23,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30064
Yamato 86559,H4,1,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30065
Yamato 86560,H4,1.32,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30066
Yamato 86561,H4,2.06,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30067
Yamato 86562,H4,1.68,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30068
Yamato 86563,H4,1.21,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30069
Yamato 86564,H4,0.64,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30070
Yamato 86565,H4,1.25,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30071
Yamato 86566,H4,0.8,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30072
Yamato 86567,H4,2.03,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30073
Yamato 86568,H4,1.12,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30074
Yamato 86569,H4,0.98,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30075
Yamato 86570,H4,0.76,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30076
Yamato 86571,H4,1,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30077
Yamato 86572,H4,2.62,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30078
Yamato 86573,H4,1.79,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30079
Yamato 86574,H4,1.66,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30080
Yamato 86575,H4,2.03,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30081
Yamato 86576,H4,2.06,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30082
Yamato 86577,H4,1.25,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30083
Yamato 86578,H4,1.21,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30084
Yamato 86579,H4,1,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30085
Yamato 86580,H4,1.09,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30086
Yamato 86581,H4,1.17,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30087
Yamato 86582,H4,1.78,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30088
Yamato 86583,H4,1.93,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30089
Yamato 86584,H4,1.5,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30090
Yamato 86585,H4,1.59,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30091
Yamato 86586,H4,1.91,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30092
Yamato 86587,H4,1.33,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30093
Yamato 86588,H4,0.93,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30094
Yamato 86589,H4,1.33,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30095
Yamato 86590,H4,0.66,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30096
Yamato 86591,H4,1.87,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30097
Yamato 86592,H4,2.67,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30098
Yamato 86593,H4,2.76,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30099
Yamato 86594,H4,2.29,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30100
Yamato 86595,H4,3.41,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30101
Yamato 86596,H4,1.84,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30102
Yamato 86597,H4,3.12,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30103
Yamato 86598,H4,2.09,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30104
Yamato 86599,H4,1.48,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30105
Yamato 86600,H4,1.49,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30106
Yamato 86601,H4,1.44,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30107
Yamato 86602,H4,2.04,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30108
Yamato 86603,H4,1.45,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30109
Yamato 86604,H4,1.64,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30110
Yamato 86605,H4,1.61,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30111
Yamato 86606,H4,0.7,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30112
Yamato 86607,H4,1.33,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30113
Yamato 86608,H4,1.22,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30114
Yamato 86609,H4,1.27,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30115
Yamato 86610,H4,1.01,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30116
Yamato 86611,H4,0.97,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30117
Yamato 86612,H4,0.8,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30118
Yamato 86613,H4,1.24,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30119
Yamato 86614,H4,0.99,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30120
Yamato 86615,H4,1.03,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30121
Yamato 86616,H4,0.77,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30122
Yamato 86617,H4,0.77,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30123
Yamato 86618,H4,1.17,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30124
Yamato 86619,H4,0.82,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30125
Yamato 86620,H4,1.01,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30126
Yamato 86621,H4,0.85,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30127
Yamato 86622,H4,0.84,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30128
Yamato 86623,H4,0.9,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30129
Yamato 86624,H4,0.87,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30130
Yamato 86625,H4,0.85,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30131
Yamato 86626,H4,0.68,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30132
Yamato 86627,H4,0.93,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30133
Yamato 86628,H4,0.75,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30134
Yamato 86629,H4,0.65,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30135
Yamato 86630,H4,27.56,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30136
Yamato 86631,L3.8,33.94,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30137
Yamato 86632,L3.6,96.59,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30138
Yamato 86633,C4,3.96,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30139
Yamato 86634,H5,27.94,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30140
Yamato 86635,H6,121.6,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30141
Yamato 86636,H5,82.9,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30142
Yamato 86637,H4,297.52,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30143
Yamato 86638,H4,130.8,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30144
Yamato 86639,H4,13.67,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30145
Yamato 86640,H4,3.46,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30146
Yamato 86686,CM2,26.99,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30192
Yamato 86687,CM2,0.97,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30193
Yamato 86688,CM2,0.66,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30194
Yamato 86689,L6,263.51,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30195
Yamato 86690,CM2,9.5,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30196
Yamato 86691,L6,104.13,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30197
Yamato 86692,LL6,19.78,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30198
Yamato 86693,CM2,16.17,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30199
Yamato 86694,CM2,4.91,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30200
Yamato 86695,CM2,59.59,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30201
Yamato 86696,CM2,12.34,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30202
Yamato 86697,CM2,6.35,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30203
Yamato 86698,CM2,6.12,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30204
Yamato 86699,CM2,6.5,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30205
Yamato 86700,CM2,6.56,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30206
Yamato 86701,CM2,4.46,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30207
Yamato 86702,CM2,3.2,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30208
Yamato 86703,CM2,1.69,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30209
Yamato 86704,CM2,1.49,Found,1986,-71.5,35.66667,"(-71.500000, 35.666670)",,Valid,30210
